DelivHer,http://delivher.com,,late growth stage,wellness beauty,,2018,ANGEL,0,USD,,2019,10,,2,TRUE,,,n/a
Atlanta Spirits Retail,http://elementalspirits.co,"About art and craft of creating, making, and perfecting alcohol",seed stage,food,food logistics & delivery,2018,SEED,200000,USD,800000-1200000,2019,10,,1,TRUE,,,n/a
ProsperCare,http://prosper.care,,seed stage,jobs recruitment,,2018,EARLY VC,1000000,USD,4000000-6000000,2019,9,Heritage Growth Partners,1,TRUE,,,family_office
Siegeworks,http://thesiegeworks.co,"Provider of enterprise security, consulting and integration services",seed stage,security,,,SEED,0,USD,,2019,9,,1,TRUE,,,n/a
Rx Sugar,http://therxsugar.com,"RxSugarЁ is the WorldХs Best Tasting, Healthiest Natural Sugar.",seed stage,,,2019,CONVERTIBLE,0,USD,,2019,8,For Good Ventures,1,TRUE,,,venture_capital
Saolrx,http://saolrx.com,Helping underserved patient populations - Saol Therapeutics,early growth stage,health,biotechnology;pharmaceutical,2015,LATE VC,16746017,USD,66984068-100476102,2019,8,DFW Capital;Avego,1,TRUE,66984068-100476102,aug/2019,n/a
Healthbrands,http://healthbrands.co,Best Workout Multivitamins Supplements for Men & Women's Healthust,seed stage,food,,2020,SEED,0,USD,,2019,8,,1,TRUE,,,n/a
Analytics IQ,http://analytics-iq.com,The leading offline marketing data creator and predictive analytics innovator,late growth stage,marketing,marketing analytics;crm & sales,2007,GROWTH EQUITY VC,0,USD,,2019,8,Boathouse Capital,1,TRUE,,,"private_equity,venture_capital"
cloudfran,http://cloudfran.com,CloudFran SolutionsFranchise management software that provides extreme savings for franchisors through bundled services,late growth stage,enterprise software,,2019,ANGEL,5200000,USD,20800000-31200000,2019,7,,1,TRUE,,,n/a
with Wind,http://plan.withwind.llc,,seed stage,,,2018,ANGEL,2000,USD,8000-12000,2019,7,,1,TRUE,,,n/a
Procurement Advisors,http://procurementadvisors.com,"The leading global, data-forward group purchasing organization for MRO and Packaging, leveraging $1B+ in buying power to achieve savings for member companies",late growth stage,marketing,,2013,GROWTH EQUITY VC,0,USD,,2019,6,Bregal Sagemount,1,TRUE,,,private_equity
Sawa.,https://www.sawa.ai/,"Virtual graphic designer designing commonly-needed communication materials instantly, beautifully, and on brand",early growth stage,marketing,,2017,SEED,0,USD,,2019,6,MailChimp;Techstars;Techstars Boston;Techstars Stockholm;Techstars Paris;Techstars Berlin Accelerator;Telos Ventures,2,TRUE,,,n/a
Gender Reveal Game,http://genderrevealgame.com,"A fun, competitive game for friends and family around the world",seed stage,gaming;media,,2017,SEED,0,USD,,2019,5,Innovation Works;AlphaLab,1,TRUE,,,venture_capital
Revenue Analytics,http://revenueanalytics.com,"A SaaS company that helps big companies make big revenue decisions in pricing, products, and promotions by leveraging powerful analytics and deep strategic experience",late growth stage,enterprise software,,2005,SERIES A,11000000,USD,44000000-66000000,2019,5,Noro-Moseley Partners;Lead Edge Capital,2,TRUE,,,private_equity
Sock Fancy,http://sockfancy.com,Online platform that delivers a box of random socks every month for a subscription fee,seed stage,fashion;enterprise software,accessories,2013,SEED,0,USD,,2019,5,Beyond The Game Network,1,TRUE,,,corporate
Trackmed,http://trackmed.com,,,,,,SERIES A,4500000,USD,18000000-27000000,2019,4,,1,TRUE,,,n/a
Cherry Street Energy,https://cherrystreet.com,"Develops, finances, owns, operates, and maintains solar photovoltaic systems to deliver predictably priced electricity to its customers",late growth stage,energy,energy providers;clean energy,2015,EARLY VC,2700000,USD,10800000-16200000,2019,4,EBSCO Industries,2,TRUE,,,n/a
InfoTycoon,http://infotycoon.com,A full suite of inspection and asset management solutions designed to drive NOI and increase asset value for multifamily,seed stage,marketing,,2011,SEED,5000000,USD,20000000-30000000,2019,4,Shadow Ventures;SightPlan,3,TRUE,20000000-30000000,apr/2019,venture_capital
Smart Eye Technology,https://getsmarteye.com/,"Document security solutions to fight document fraud, forgery and counterfeiting",seed stage,security,identity & access,2018,SEED,600000,USD,25000000,2019,4,Fuel Accelerator,2,TRUE,25000000,apr/2019,n/a
NIRVANS PROJECT CONSULTANTS,http://nirvansconsulting.com,Nirvans Consulting specialises in high-quality commercial solutions and operations services for business clients and projects,early growth stage,service provider,consulting,2017,SEED,142000,USD,568000-852000,2019,3,,1,TRUE,,,n/a
Midgard Self Storage,http://midgardselfstorage.com,"Self Storage Units  Roswell, GA  | Midgard Self Storage",early growth stage,home living,,2019,EARLY VC,4050000,USD,16200000-24300000,2019,3,,1,TRUE,16200000-24300000,mar/2019,n/a
Pangborn Group,http://pangborngroup.com,"The Pangborn Group designs, manufactures and services shot blast and surface preparation machines and related products",early growth stage,,,2009,GROWTH EQUITY VC,0,USD,,2019,3,United Generations;True North,2,TRUE,,,"private_equity,venture_capital"
DesireList,https://www.desirelist.com/,Closing the gap between content and commerce,early growth stage,media,publishing,2015,SEED,3000000,USD,12000000-18000000,2019,3,,1,TRUE,12000000-18000000,mar/2019,n/a
Tripflingo,http://tripflingo.com,Tripflingo connects thousands of solo travelers across the world,seed stage,dating,,2019,SEED,4000,USD,16000-24000,2019,2,,1,TRUE,16000-24000,feb/2019,n/a
The Gathering Spot,http://thegatheringspot.club,"Private membership club that serves as a hub for collaboration, connections and experiences",late growth stage,real estate,workspaces,2016,SEED,5000000,USD,20000000-30000000,2019,2,Valor Ventures;Greenwood,2,TRUE,,,venture_capital
DockIQ,http://dockiq.com,DockIQ has developed a Тsmart controller and mobile software platform for Dock Owners and Dock Dealers,seed stage,energy,,2017,SEED,150000,USD,600000-900000,2019,2,,1,TRUE,600000-900000,feb/2019,n/a
MonaLabs,,We empower data science teams. Get the most out of your Artificial Intelligence,early growth stage,,,2018,SEED,0,USD,,2019,2,Global Founders Capital,1,TRUE,,,venture_capital
Montra,http://www.montra.io,Device Logistics and Workforce Management,early growth stage,enterprise software,,2018,SEED,0,USD,,2019,2,ATDC,2,TRUE,,,n/a
Scanstat Technologies,http://scanstat.com,Expert document management systems and services for healthcare,late growth stage,health,health platform,2006,GROWTH EQUITY VC,0,USD,,2019,1,Trivest Partners;Verisma Systems,2,TRUE,,,private_equity
AngioCloud,https://www.angiocloud.com/,"A geospatial platform that helps to collect, manage, analyze, visualize, and publish location data",early growth stage,,,2019,SPINOUT,0,USD,,2019,1,Emory University;Georgia Research Alliance,2,FALSE,,,university
Harvest Connect,https://graceleaf.com,"Vertically integrated ingredient, and brand company that focuses on the Hemp-derived CBD market",seed stage,food,agritech,2018,SEED,700000,USD,2800000-4200000,2019,1,,1,TRUE,,,n/a
Encube,http://encube.ai,Internal talent network that builds more accurate talent profiles for your software teams through artificial intelligence applied to self-reported and performance-based data,late growth stage,enterprise software,,2019,SEED,100000,USD,400000-600000,2019,1,,1,TRUE,,,n/a
DataCa.sh,https://www.dataca.sh/,Fintech platform for film and media producers,seed stage,fintech;media,content production;financial management solutions,2019,SEED,0,USD,,2019,1,Southbox;Southbox,1,TRUE,,,corporate
HyerTek,https://www.hyertek.com/,Technology & Strategy Management Consulting Solutions for Startups,seed stage,,,2016,SEED,0,USD,,2018,12,Jack Hyman,1,TRUE,,,angel
Ware2Go,https://www.ware2go.co/,Offers a nationwide network of certified warehouses and technology to streamline fulfillment across sales channels for a fully scalable and truly on-demand solution,late growth stage,transportation;enterprise software,logistics & delivery,2018,SERIES A,19000000,USD,76000000-114000000,2018,11,BCG Digital Ventures,1,TRUE,,,corporate_venture_fund
Synapse,https://drinksynapse.com/,"The worldХs first ready-to-drink supplement using powerful, natural nootropic ingredients to deliver enhanced mental and physical performance without health compromise",seed stage,food,innovative food,2016,SEED,1000000,USD,4000000-6000000,2018,11,,1,TRUE,,,n/a
Gramarye Media,https://gramaryemedia.com,Cross-Media Production/Film Studio/Book Publisher,seed stage,gaming;media,content production,2016,ANGEL,3000000,USD,12000000-18000000,2018,10,Flashpoint,2,TRUE,,,n/a
Optimal Technology,https://www.getoptimaltech.com/,For the Best Solutions | Get Optimal Tech,seed stage,energy,,2018,SEED,100000,USD,400000-600000,2018,10,Google for Startups Accelerator;Backstage Capital;Ganas Ventures;Shadow Ventures,2,TRUE,,,venture_capital
Crescendo,http://www.trycrescendo.com/,Interactive Music Training Apps,seed stage,music;enterprise software,,2017,SEED,120000,USD,480000-720000,2018,9,Ultimate Guitar;Techstars;Techstars Boston;Techstars Paris;Techstars Stockholm;Techstars Berlin Accelerator,2,TRUE,,,n/a
Atlanta Community Food Bank,http://acfb.org,,late growth stage,,,1979,LATE VC,21000000,USD,84000000-126000000,2018,9,Rural Development Partners;The Kroger Co. Zero Hunger | Zero Waste Foundation;Takeda,3,TRUE,,,venture_capital
NiX Software,http://nix.software,"A SaaS software company dedicated to personal data privacy and the opportunity it provides_businesses to gain customer trust, address customer data quality issues, and reduce cyber risk",seed stage,security;enterprise software,data protection,2018,SEED,0,USD,,2018,9,Differential VC;Knoll Ventures,1,TRUE,,,n/a
RE Solutions,http://pathwayre.solutions,"Services in software and hardware, business process outsourcing and internet marketing",early growth stage,marketing,,2018,CONVERTIBLE,0,USD,,2018,9,,1,TRUE,,,n/a
NuGen Systems,http://nugensystems.net,,seed stage,energy,,2014,CONVERTIBLE,0,USD,,2018,8,Engage Ventures;Tech Square Ventures;Atlanta Technology Angels;ATDC,1,TRUE,,,venture_capital
Pro-Tec Fire & Safety,http://protecfiresafety.com,Providing fire extinguisher and safety services,early growth stage,security,public safety,2003,GROWTH EQUITY VC,0,USD,,2018,8,Lincoln Road Global Management,1,TRUE,,,"private_equity,venture_capital"
Rap Plug,https://www.rapplug.com,"Online platform that provides innovative products, solutions and resources to members of the Hip Hop industry/community",early growth stage,music;media,content production,2016,SEED,0,USD,,2018,8,Boomtown Accelerators;The Farm Startup Accelerator;Right Side Capital Management,1,TRUE,,,venture_capital
Vibizon Technology,http://vibizon.com,"A software company with a smart program that helps enterprises conduct e-business and manage consumers, suppliers, and partners",seed stage,marketing;enterprise software,ecommerce solutions,2017,SEED,100000,USD,400000-600000,2018,8,,1,TRUE,400000-600000,aug/2018,n/a
Fusionetics,http://fusionetics.com,Performance health system that integrates sports science,early growth stage,health,health platform,2013,EARLY VC,0,USD,,2018,8,,1,TRUE,,,n/a
Hawque,https://www.hpg.global,On-demand security services for businesses and individuals Safety at your fingertips,seed stage,security,cloud & infrastructure,2017,CONVERTIBLE,400000,USD,,2018,7,,1,TRUE,,,n/a
Wahoo Fitness,http://wahoofitness.com,"Training platform seamlessly integrates wearable devices, connected hardware, and science-based training plans to help everyday and world-class endurance athletes reach their fitness goals",late growth stage,sports,sport platform & application,2010,GROWTH EQUITY VC,0,USD,,2018,7,Norwest Equity Partners (NEP),1,TRUE,,,"private_equity,venture_capital"
Truck IT,http://truckit.com,Construction Dump Truck Services & Trucking Software Solutions,early growth stage,transportation;enterprise software,logistics & delivery,2013,SERIES A,3150000,USD,12600000-18900000,2018,6,,1,TRUE,,,n/a
Zamp,http://zamp.co,Travel guide which connect with fellow travelers; check-in to flights to map and track travel and statistics,,travel,,,,0,USD,,2018,6,DCU FinTech Innovation Center,1,FALSE,,,corporate
LocalDipity,http://localdipity.com,Designs and implements back end server applications,seed stage,enterprise software,,2010,LATE VC,130000,USD,520000-780000,2018,5,KV Ventures,1,TRUE,,,venture_capital
Aider,http://aidershoes.com,Making the shoes that make sense,seed stage,fashion,footwear,2017,SEED,0,USD,,2018,5,,1,TRUE,,,n/a
Halfpast Labs,https://halfpast.io,Connecting students with people and communities to educate and repair their technology,seed stage,education,,2018,SEED,0,USD,,2018,5,,1,TRUE,,,n/a
Blocnets,http://blocnets.com,Privately funded software and technology company ,seed stage,travel;transportation,,2018,SEED,700000,USD,2800000-4200000,2018,5,,1,TRUE,2800000-4200000,may/2018,n/a
SitterTree,http://sittertree.com,"A virtual marketplace where families, churches, and schools easily book and pay child care providers",late growth stage,fintech,payments,2000,SEED,0,USD,,2018,3,,1,TRUE,,,n/a
Last Bottle Clothing,http://lastbottleclothing.com,Closed Loop Apparel and Circularity as a Service,seed stage,fashion;energy,luxury;apparel,2016,SEED,0,USD,,2018,3,Greenhouse Accelerator;The Farm Startup Accelerator;Right Side Capital Management,1,TRUE,,,n/a
Quantextual Health,http://quantextual.co,Quantextual powered Apps are turning smart phones (iOS/Android) into Personal Health Information Management Systems,late growth stage,health,health platform,2007,SEED,0,USD,,2018,3,,1,TRUE,,,n/a
Blind Tiger Communications,http://blindtigercom.com,,late growth stage,security,,2016,CONVERTIBLE,100000,USD,,2018,2,Techstars;Techstars Boston;Techstars Stockholm;Techstars Paris;Small Business Innovation Research (SBIR);U.S. Department of Defense,2,TRUE,,,accelerator
AND Campaign,http://andcampaign.org,,,,,,SEED,0,USD,,2018,1,Praxis,1,TRUE,,,corporate
Rydeum,http://rydeum.com,,seed stage,enterprise software,,2017,SEED,500000,USD,2000000-3000000,2018,1,,1,TRUE,,,n/a
R.A.N. Properties,http://ranproperties.com,,late growth stage,,,2001,LATE VC,0,USD,,2018,1,USA Venture,1,TRUE,,,investment fund
SMASHmouse,http://smashmouseusa.com,"Provides an intuitive way to be hands free, while still controlling a mouse cursor and efficiently triggering common software actions",seed stage,,,2016,ANGEL,100000,USD,400000-600000,2018,1,,1,TRUE,,,n/a
Amplio Recruiting,http://ampliorecruiting.com,,seed stage,,,2014,SEED,0,USD,,2018,1,Praxis,1,TRUE,,,corporate
Winmo,http://listpartnersllc.com,Sales prospecting tool that delivers the information you need to identify opportunities and close more deals with advertisers and agencies,late growth stage,media;marketing,adtech;marketing analytics;crm & sales,1995,GROWTH EQUITY VC,0,USD,,2018,1,Northlane Capital Partners,1,TRUE,,,private_equity
